ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,Embedding,ScoreType,Score,Rank,ID2,GPT4oScore1,GPT4oScore2,Topic,Gender_org,Gender,Age,Nationality,Ethnicity_org,Multiple_Ethnicity,Ethnicity,Ethnicity1,Highest_Degree_org,Education1,Education_EMNLP,Education,Education3,Education2,Handedness,Language,SpecificLanguage,Exposure_Age,Exposure_Length,Length_of_Stay,Writing_Interest,Writing_Strength,P_burst,R_burst,MeanPause,WithinWordPause,BetweenWordPause,MeanDeletion,ProportionDeletion,MeanInsertion,ProportionInsertion,IntervalVariance,MTLD,TUnitLength,DependencyDepth,DependencyCosSim,Readability,LSACohesion,ArgumentOverlap,ConnectiveVariety,Claude3.7Score1,Claude3.7Score2
70508930,-13.00489256,-13.68954364,-4.424022604,0.698299117,4.76841587,5.376168673,1.663932099,-1.625090809,-5.195470129,1.385958091,0.071707662,4.715952884,-0.141741202,GPT4o,3.5,1055,70508930a,3,4,Happ,Woman,Women,28,United States of America,White,NA,White,White,Trade/technical/vocational training,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,2,2,24.58571429,12.65441176,1.582693307,0.40316341,3.815092937,3.369230769,0.112886598,18.11578947,0.887113402,155.4452029,59.4777,11.3478,2.4023,0.5733,66.94,0.0334,0.1763,0.125,3,3
70508930,-13.00489256,-13.68954364,-4.424022604,0.698299117,4.76841587,5.376168673,1.663932099,-1.625090809,-5.195470129,1.385958091,0.071707662,4.715952884,-0.141741202,Human,3.5,1055,70508930a,3,4,Happ,Woman,Women,28,United States of America,White,NA,White,White,Trade/technical/vocational training,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,2,2,24.58571429,12.65441176,1.582693307,0.40316341,3.815092937,3.369230769,0.112886598,18.11578947,0.887113402,155.4452029,59.4777,11.3478,2.4023,0.5733,66.94,0.0334,0.1763,0.125,3,3
70508930,-13.00489256,-13.68954364,-4.424022604,0.698299117,4.76841587,5.376168673,1.663932099,-1.625090809,-5.195470129,1.385958091,0.071707662,4.715952884,-0.141741202,Claude3.7,3,1055,70508930a,3,4,Happ,Woman,Women,28,United States of America,White,NA,White,White,Trade/technical/vocational training,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,2,2,24.58571429,12.65441176,1.582693307,0.40316341,3.815092937,3.369230769,0.112886598,18.11578947,0.887113402,155.4452029,59.4777,11.3478,2.4023,0.5733,66.94,0.0334,0.1763,0.125,3,3
39159193,12.65905368,-6.752136667,8.508136438,-5.447277744,0.264456288,-0.498303514,3.239546269,-2.209112618,-2.708985154,3.027490224,-0.59546461,-0.261648392,-0.083449112,Human,3,2107,39159193a,2,2,Mat,Woman,Women,63,United States of America,White,NA,White,White,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,3,26.10810811,13.8,1.422164408,0.49952,0.736508197,6.369863014,0.193992491,21.95454545,0.806007509,206.9958668,76.7355,10.4,2.8923,0.4625,66.94,0.0238,0.0615,0.0556,3,3
39159193,12.65905368,-6.752136667,8.508136438,-5.447277744,0.264456288,-0.498303514,3.239546269,-2.209112618,-2.708985154,3.027490224,-0.59546461,-0.261648392,-0.083449112,GPT4o,2,2107,39159193a,2,2,Mat,Woman,Women,63,United States of America,White,NA,White,White,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,3,26.10810811,13.8,1.422164408,0.49952,0.736508197,6.369863014,0.193992491,21.95454545,0.806007509,206.9958668,76.7355,10.4,2.8923,0.4625,66.94,0.0238,0.0615,0.0556,3,3
39159193,12.65905368,-6.752136667,8.508136438,-5.447277744,0.264456288,-0.498303514,3.239546269,-2.209112618,-2.708985154,3.027490224,-0.59546461,-0.261648392,-0.083449112,Claude3.7,3,2107,39159193a,2,2,Mat,Woman,Women,63,United States of America,White,NA,White,White,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,3,26.10810811,13.8,1.422164408,0.49952,0.736508197,6.369863014,0.193992491,21.95454545,0.806007509,206.9958668,76.7355,10.4,2.8923,0.4625,66.94,0.0238,0.0615,0.0556,3,3
60837093,-4.999438859,11.69467295,2.788140508,-9.220998191,1.773692577,0.70047152,1.788359191,3.795168817,0.649931978,1.240546132,3.300318932,3.308877541,-0.140977285,Human,3.5,4814,60837093a,3,3,Comp,Woman,Women,48,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,3,17.91954023,17.91954023,1.630154315,0.382143162,1.041422222,3.888888889,0.100922722,14.04504505,0.899077278,154.7861966,89.9127,11.5,2.3783,0.4394,66.94,0.0125,0.0139,0.1111,3,3
60837093,-4.999438859,11.69467295,2.788140508,-9.220998191,1.773692577,0.70047152,1.788359191,3.795168817,0.649931978,1.240546132,3.300318932,3.308877541,-0.140977285,GPT4o,3,4814,60837093a,3,3,Comp,Woman,Women,48,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,3,17.91954023,17.91954023,1.630154315,0.382143162,1.041422222,3.888888889,0.100922722,14.04504505,0.899077278,154.7861966,89.9127,11.5,2.3783,0.4394,66.94,0.0125,0.0139,0.1111,3,3
60837093,-4.999438859,11.69467295,2.788140508,-9.220998191,1.773692577,0.70047152,1.788359191,3.795168817,0.649931978,1.240546132,3.300318932,3.308877541,-0.140977285,Claude3.7,3,4814,60837093a,3,3,Comp,Woman,Women,48,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,3,17.91954023,17.91954023,1.630154315,0.382143162,1.041422222,3.888888889,0.100922722,14.04504505,0.899077278,154.7861966,89.9127,11.5,2.3783,0.4394,66.94,0.0125,0.0139,0.1111,3,3
66051474,-7.870568879,12.73605847,-0.899563424,0.558571835,-4.812755791,-8.676016314,6.025317079,-2.275450473,-9.304360758,-2.437416507,-2.750491389,0.37352104,-0.060933681,GPT4o,2,1586,66051474a,2,2,Comp,Woman,Women,35,United States of America,Hispanic or Latino,NA,Latino,Other,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,right-handed,English,NA,NA,NA,NA,5,4,22.11764706,9.960264901,1.460359187,0.823040619,1.391170088,4.263157895,0.177242888,14.46153846,0.822757112,134.8152645,73.6852,8.7083,2.1914,0.5477,66.94,0.022,0.0616,0.0694,2,2
66051474,-7.870568879,12.73605847,-0.899563424,0.558571835,-4.812755791,-8.676016314,6.025317079,-2.275450473,-9.304360758,-2.437416507,-2.750491389,0.37352104,-0.060933681,Human,2,1586,66051474a,2,2,Comp,Woman,Women,35,United States of America,Hispanic or Latino,NA,Latino,Other,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,right-handed,English,NA,NA,NA,NA,5,4,22.11764706,9.960264901,1.460359187,0.823040619,1.391170088,4.263157895,0.177242888,14.46153846,0.822757112,134.8152645,73.6852,8.7083,2.1914,0.5477,66.94,0.022,0.0616,0.0694,2,2
66051474,-7.870568879,12.73605847,-0.899563424,0.558571835,-4.812755791,-8.676016314,6.025317079,-2.275450473,-9.304360758,-2.437416507,-2.750491389,0.37352104,-0.060933681,Claude3.7,2,1586,66051474a,2,2,Comp,Woman,Women,35,United States of America,Hispanic or Latino,NA,Latino,Other,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,right-handed,English,NA,NA,NA,NA,5,4,22.11764706,9.960264901,1.460359187,0.823040619,1.391170088,4.263157895,0.177242888,14.46153846,0.822757112,134.8152645,73.6852,8.7083,2.1914,0.5477,66.94,0.022,0.0616,0.0694,2,2
97369132,12.88875077,9.070206998,-4.756389665,-12.65707255,-9.045227922,6.75347584,-3.296818487,-10.06276996,-0.310842781,3.886156296,-2.354681477,-0.157970378,-0.099111,Human,3.5,395,97369132a,2,3,Mat,Man,Men,54,United States of America,White,NA,White,White,Trade/technical/vocational training,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,4,4,45.67164179,31.54639175,0.899312192,0.458819957,0.679068519,1.875,0.028571429,28.0733945,0.971428571,187.9337945,110.5311,10.6667,2.7224,0.6231,66.88,0.0216,0.0743,0.1667,3,3
97369132,12.88875077,9.070206998,-4.756389665,-12.65707255,-9.045227922,6.75347584,-3.296818487,-10.06276996,-0.310842781,3.886156296,-2.354681477,-0.157970378,-0.099111,GPT4o,2.5,395,97369132a,2,3,Mat,Man,Men,54,United States of America,White,NA,White,White,Trade/technical/vocational training,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,4,4,45.67164179,31.54639175,0.899312192,0.458819957,0.679068519,1.875,0.028571429,28.0733945,0.971428571,187.9337945,110.5311,10.6667,2.7224,0.6231,66.88,0.0216,0.0743,0.1667,3,3
97369132,12.88875077,9.070206998,-4.756389665,-12.65707255,-9.045227922,6.75347584,-3.296818487,-10.06276996,-0.310842781,3.886156296,-2.354681477,-0.157970378,-0.099111,Claude3.7,3,395,97369132a,2,3,Mat,Man,Men,54,United States of America,White,NA,White,White,Trade/technical/vocational training,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,4,4,45.67164179,31.54639175,0.899312192,0.458819957,0.679068519,1.875,0.028571429,28.0733945,0.971428571,187.9337945,110.5311,10.6667,2.7224,0.6231,66.88,0.0216,0.0743,0.1667,3,3
12948835,-3.64165917,6.686151481,-3.249831238,-12.43640069,2.771970188,-6.374424773,6.013047527,2.84275453,-6.167541167,-1.725588739,0.612771795,2.75178331,-0.142255118,Human,4.5,1740,12948835a,4,4,Comp,Woman,Women,50,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,37.47368421,17.2815534,0.974889231,0.582764901,0.769296578,7.844660194,0.184981685,19.13978495,0.815018315,74.7217059,68.7143,13.025,3.6718,0.4907,66.88,0.0103,0.207,0.1667,4,4
12948835,-3.64165917,6.686151481,-3.249831238,-12.43640069,2.771970188,-6.374424773,6.013047527,2.84275453,-6.167541167,-1.725588739,0.612771795,2.75178331,-0.142255118,GPT4o,4,1740,12948835a,4,4,Comp,Woman,Women,50,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,37.47368421,17.2815534,0.974889231,0.582764901,0.769296578,7.844660194,0.184981685,19.13978495,0.815018315,74.7217059,68.7143,13.025,3.6718,0.4907,66.88,0.0103,0.207,0.1667,4,4
12948835,-3.64165917,6.686151481,-3.249831238,-12.43640069,2.771970188,-6.374424773,6.013047527,2.84275453,-6.167541167,-1.725588739,0.612771795,2.75178331,-0.142255118,Claude3.7,4,1740,12948835a,4,4,Comp,Woman,Women,50,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,37.47368421,17.2815534,0.974889231,0.582764901,0.769296578,7.844660194,0.184981685,19.13978495,0.815018315,74.7217059,68.7143,13.025,3.6718,0.4907,66.88,0.0103,0.207,0.1667,4,4
11894249,4.079172055,0.367086015,-6.247510043,6.624213383,7.403944962,-4.098662083,6.081181751,1.468799092,0.218973064,4.520063231,3.309008727,3.139110465,-0.131637721,Human,4.5,4077,11894249a,3,3,App,Man,Men,50,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,left-handed,English,NA,NA,NA,NA,4,3,44.7704918,32.12941176,0.981075224,0.358557233,0.727070994,3.414634146,0.048763497,34.56962025,0.951236503,146.4069291,118.722,12.3684,3.1426,0.5969,66.88,0.0167,0.0742,0.125,3,3
11894249,4.079172055,0.367086015,-6.247510043,6.624213383,7.403944962,-4.098662083,6.081181751,1.468799092,0.218973064,4.520063231,3.309008727,3.139110465,-0.131637721,GPT4o,3,4077,11894249a,3,3,App,Man,Men,50,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,left-handed,English,NA,NA,NA,NA,4,3,44.7704918,32.12941176,0.981075224,0.358557233,0.727070994,3.414634146,0.048763497,34.56962025,0.951236503,146.4069291,118.722,12.3684,3.1426,0.5969,66.88,0.0167,0.0742,0.125,3,3
11894249,4.079172055,0.367086015,-6.247510043,6.624213383,7.403944962,-4.098662083,6.081181751,1.468799092,0.218973064,4.520063231,3.309008727,3.139110465,-0.131637721,Claude3.7,3,4077,11894249a,3,3,App,Man,Men,50,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,left-handed,English,NA,NA,NA,NA,4,3,44.7704918,32.12941176,0.981075224,0.358557233,0.727070994,3.414634146,0.048763497,34.56962025,0.951236503,146.4069291,118.722,12.3684,3.1426,0.5969,66.88,0.0167,0.0742,0.125,3,3
38283363,-11.07715809,10.23270619,0.695056993,-2.588919818,1.624861511,3.905772395,3.101618773,1.272469387,1.607500984,1.111362337,4.071225317,1.31187499,-0.100831507,Human,4.5,1605,38283363a,4,4,Comp,Woman,Women,46,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,ambidexterous,English,NA,NA,NA,NA,3,3,31.28235294,22.34453782,1.618338513,0.500677596,1.001940054,3.406779661,0.07027972,24.62037037,0.92972028,143.3987835,88.3305,10.2558,2.483,0.5441,66.84,0.012,0.0279,0.1111,3,3
38283363,-11.07715809,10.23270619,0.695056993,-2.588919818,1.624861511,3.905772395,3.101618773,1.272469387,1.607500984,1.111362337,4.071225317,1.31187499,-0.100831507,GPT4o,4,1605,38283363a,4,4,Comp,Woman,Women,46,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,ambidexterous,English,NA,NA,NA,NA,3,3,31.28235294,22.34453782,1.618338513,0.500677596,1.001940054,3.406779661,0.07027972,24.62037037,0.92972028,143.3987835,88.3305,10.2558,2.483,0.5441,66.84,0.012,0.0279,0.1111,3,3
38283363,-11.07715809,10.23270619,0.695056993,-2.588919818,1.624861511,3.905772395,3.101618773,1.272469387,1.607500984,1.111362337,4.071225317,1.31187499,-0.100831507,Claude3.7,3,1605,38283363a,4,4,Comp,Woman,Women,46,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,ambidexterous,English,NA,NA,NA,NA,3,3,31.28235294,22.34453782,1.618338513,0.500677596,1.001940054,3.406779661,0.07027972,24.62037037,0.92972028,143.3987835,88.3305,10.2558,2.483,0.5441,66.84,0.012,0.0279,0.1111,3,3
75481152,-7.480705992,11.7210752,1.379605726,-5.804132183,-2.639035058,-6.53409253,3.122771325,1.998494483,-7.309977241,-1.41772964,-2.253772973,2.19827872,-0.128220319,GPT4o,2.5,762,75481152a,2,3,Comp,Man,Men,33,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,13.736,11.92361111,0.946055271,0.657881132,0.862809145,2.944444444,0.109901503,12.35251799,0.890098497,79.47892802,56.9987,10.4,2.0808,0.5073,66.84,0.0172,0.1425,0.125,2,2
75481152,-7.480705992,11.7210752,1.379605726,-5.804132183,-2.639035058,-6.53409253,3.122771325,1.998494483,-7.309977241,-1.41772964,-2.253772973,2.19827872,-0.128220319,Human,2,762,75481152a,2,3,Comp,Man,Men,33,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,13.736,11.92361111,0.946055271,0.657881132,0.862809145,2.944444444,0.109901503,12.35251799,0.890098497,79.47892802,56.9987,10.4,2.0808,0.5073,66.84,0.0172,0.1425,0.125,2,2
75481152,-7.480705992,11.7210752,1.379605726,-5.804132183,-2.639035058,-6.53409253,3.122771325,1.998494483,-7.309977241,-1.41772964,-2.253772973,2.19827872,-0.128220319,Claude3.7,2,762,75481152a,2,3,Comp,Man,Men,33,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,13.736,11.92361111,0.946055271,0.657881132,0.862809145,2.944444444,0.109901503,12.35251799,0.890098497,79.47892802,56.9987,10.4,2.0808,0.5073,66.84,0.0172,0.1425,0.125,2,2
30379536,-14.97818166,-11.90062906,-6.783432585,-2.808055937,-0.474286604,3.011412617,-1.383804535,1.642025074,-5.984782321,-3.264689996,-3.26503105,1.053969142,-0.123757792,GPT4o,3.5,4737,30379536a,3,4,Happ,Woman,Women,62,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,4,19.55045872,10.05188679,1.173129032,0.518243094,0.782181598,8.04587156,0.291555851,13.92810458,0.708444149,111.287865,77.1947,11.7895,2.3973,0.4973,66.84,0.0213,0.0855,0.0972,3,3
30379536,-14.97818166,-11.90062906,-6.783432585,-2.808055937,-0.474286604,3.011412617,-1.383804535,1.642025074,-5.984782321,-3.264689996,-3.26503105,1.053969142,-0.123757792,Human,3.5,4737,30379536a,3,4,Happ,Woman,Women,62,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,4,19.55045872,10.05188679,1.173129032,0.518243094,0.782181598,8.04587156,0.291555851,13.92810458,0.708444149,111.287865,77.1947,11.7895,2.3973,0.4973,66.84,0.0213,0.0855,0.0972,3,3
30379536,-14.97818166,-11.90062906,-6.783432585,-2.808055937,-0.474286604,3.011412617,-1.383804535,1.642025074,-5.984782321,-3.264689996,-3.26503105,1.053969142,-0.123757792,Claude3.7,3,4737,30379536a,3,4,Happ,Woman,Women,62,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,3,4,19.55045872,10.05188679,1.173129032,0.518243094,0.782181598,8.04587156,0.291555851,13.92810458,0.708444149,111.287865,77.1947,11.7895,2.3973,0.4973,66.84,0.0213,0.0855,0.0972,3,3
22842210,-3.710657599,-9.532108693,-7.442804006,-14.74526148,0.614082453,-6.204382056,2.172152255,4.228120492,-3.871439661,-1.775713173,4.007378334,-2.514799633,-0.107443713,GPT4o,3,2096,22842210a,3,3,Happ,Woman,Women,39,United States of America,Hispanic or Latino,NA,Latino,Other,"High school graduate, diploma or the equivalent (for example: GED)",HighSchool&Other,HS,HSBelow,HS,HighSchool,right-handed,English,NA,NA,NA,NA,1,1,54.15686275,22.82644628,1.21872663,0.425561028,1.484080692,1.483333333,0.031217117,29.07368421,0.968782883,161.1926384,73.3986,15.0833,3.6464,0.6368,66.81,0.02,0.1786,0.1528,3,3
22842210,-3.710657599,-9.532108693,-7.442804006,-14.74526148,0.614082453,-6.204382056,2.172152255,4.228120492,-3.871439661,-1.775713173,4.007378334,-2.514799633,-0.107443713,Human,3,2096,22842210a,3,3,Happ,Woman,Women,39,United States of America,Hispanic or Latino,NA,Latino,Other,"High school graduate, diploma or the equivalent (for example: GED)",HighSchool&Other,HS,HSBelow,HS,HighSchool,right-handed,English,NA,NA,NA,NA,1,1,54.15686275,22.82644628,1.21872663,0.425561028,1.484080692,1.483333333,0.031217117,29.07368421,0.968782883,161.1926384,73.3986,15.0833,3.6464,0.6368,66.81,0.02,0.1786,0.1528,3,3
22842210,-3.710657599,-9.532108693,-7.442804006,-14.74526148,0.614082453,-6.204382056,2.172152255,4.228120492,-3.871439661,-1.775713173,4.007378334,-2.514799633,-0.107443713,Claude3.7,3,2096,22842210a,3,3,Happ,Woman,Women,39,United States of America,Hispanic or Latino,NA,Latino,Other,"High school graduate, diploma or the equivalent (for example: GED)",HighSchool&Other,HS,HSBelow,HS,HighSchool,right-handed,English,NA,NA,NA,NA,1,1,54.15686275,22.82644628,1.21872663,0.425561028,1.484080692,1.483333333,0.031217117,29.07368421,0.968782883,161.1926384,73.3986,15.0833,3.6464,0.6368,66.81,0.02,0.1786,0.1528,3,3
26670614,11.90462419,-5.701698605,6.050511208,2.98307755,3.145393882,6.260443763,4.641376849,-1.830843983,-3.30722736,6.817361964,4.206637599,-2.383083061,-0.073455314,Human,4.5,422,26670614a,3,3,Mat,Woman,Women,34,United States of America,White,NA,White,White,Trade/technical/vocational training,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,3,63.67948718,8.563793103,0.734740654,0.464699355,0.517299349,2.789655172,0.140062327,13.95224719,0.859937673,137.2467769,61.4004,12.3594,3.3666,0.5906,66.78,0.0197,0.1137,0.1806,3,3
26670614,11.90462419,-5.701698605,6.050511208,2.98307755,3.145393882,6.260443763,4.641376849,-1.830843983,-3.30722736,6.817361964,4.206637599,-2.383083061,-0.073455314,GPT4o,3,422,26670614a,3,3,Mat,Woman,Women,34,United States of America,White,NA,White,White,Trade/technical/vocational training,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,3,63.67948718,8.563793103,0.734740654,0.464699355,0.517299349,2.789655172,0.140062327,13.95224719,0.859937673,137.2467769,61.4004,12.3594,3.3666,0.5906,66.78,0.0197,0.1137,0.1806,3,3
26670614,11.90462419,-5.701698605,6.050511208,2.98307755,3.145393882,6.260443763,4.641376849,-1.830843983,-3.30722736,6.817361964,4.206637599,-2.383083061,-0.073455314,Claude3.7,3,422,26670614a,3,3,Mat,Woman,Women,34,United States of America,White,NA,White,White,Trade/technical/vocational training,HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,3,63.67948718,8.563793103,0.734740654,0.464699355,0.517299349,2.789655172,0.140062327,13.95224719,0.859937673,137.2467769,61.4004,12.3594,3.3666,0.5906,66.78,0.0197,0.1137,0.1806,3,3
40200893,-9.045361943,-9.254409131,-3.822212209,-1.117864895,4.44442183,1.26496761,-2.627523265,0.736625089,2.027932405,3.700220156,-4.863811305,1.790162733,-0.124830965,Human,3.5,2081,40200893a,3,3,Happ,Man,Men,40,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,45.39240506,24.90277778,0.601164587,0.3336586,0.554042208,11.5,0.187584957,32.30630631,0.812415043,127.9836795,98.3459,14.6286,3.1387,0.6381,66.78,0.0163,0.0514,0.1389,3,3
40200893,-9.045361943,-9.254409131,-3.822212209,-1.117864895,4.44442183,1.26496761,-2.627523265,0.736625089,2.027932405,3.700220156,-4.863811305,1.790162733,-0.124830965,GPT4o,3,2081,40200893a,3,3,Happ,Man,Men,40,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,45.39240506,24.90277778,0.601164587,0.3336586,0.554042208,11.5,0.187584957,32.30630631,0.812415043,127.9836795,98.3459,14.6286,3.1387,0.6381,66.78,0.0163,0.0514,0.1389,3,3
